frames,neutral,happy,sad,angry,fearful,disgusted,surprised
59,0.999763011932373,5.321940261637792e-05,0.00017415828187949955,3.330791855660209e-07,4.091775096526362e-08,8.031371123706776e-08,9.155869520327542e-06
60,0.9992635846138,4.7219262341968715e-05,0.0006678650388494134,2.29395396900145e-07,1.8712889016114787e-07,1.6680953507375307e-08,2.104851409967523e-05
61,0.999370813369751,4.521095434029121e-06,0.0005914389621466398,2.9107709451636765e-06,7.94746242149813e-08,3.854055741214779e-09,3.0473571314360015e-05
62,0.9936118125915527,0.005746795795857906,0.0006069373339414597,1.578718365635723e-05,1.719151820900322e-09,1.47662547078653e-06,1.7176054825540632e-05
63,0.9966030716896057,0.001240565674379468,0.002032879274338484,5.541568316402845e-05,1.0939535499687736e-08,2.865869191737147e-06,6.528058293042704e-05
64,0.9958060383796692,0.002511510392650962,0.0012250553118065,7.126460332074203e-06,2.4821506485750433e-06,3.2381585697294213e-06,0.00044460914796218276
65,0.9924939870834351,0.00016357503773178905,0.002706532133743167,0.0024848917964845896,0.00020081251568626612,1.4994534467405174e-05,0.001935225329361856
66,0.9909130334854126,0.0014693255070596933,0.006994434632360935,9.641992801334709e-05,0.0001014140943880193,2.9346581868594512e-05,0.00039605319034308195
67,0.9985283613204956,8.745236846152693e-05,0.00022063415963202715,0.0008763187797740102,4.257780801708577e-06,2.319175564480247e-06,0.0002806929696816951
68,0.9998584389686584,9.448766832065303e-06,7.267913315445185e-05,2.0344616132206284e-05,4.2482727735659864e-07,6.3366227820438326e-09,3.882299643009901e-05
69,0.9973582625389099,0.00011228506627958268,0.0005062117706984282,0.0016499866032972932,1.3457371323966072e-06,2.444187202854664e-06,0.00036953011294826865
70,0.9882595539093018,0.0008524983422830701,0.0019791272934526205,0.00022429863747674972,8.632171375211328e-05,1.145125315815676e-05,0.008586757816374302
71,0.9945567846298218,0.0004823944764211774,0.001801199745386839,0.0014967399183660746,2.0288345695007592e-05,2.548051270423457e-06,0.0016401495086029172
72,0.965976893901825,0.0026887620333582163,0.030067313462495804,0.000779982190579176,0.00017385437968187034,5.030747615819564e-06,0.0003082139592152089
